frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
0,0.5001071691513062,0.6820794343948364,-0.46495193243026733,0.5032220482826233,0.6688857078552246,-0.45862650871276855,0.5060059428215027,0.6678316593170166,-0.45866817235946655,0.5086255669593811,0.6661008596420288,-0.4588012099266052,0.4948192536830902,0.6678889393806458,-0.456704705953598,0.49199050664901733,0.6668472290039062,-0.45670050382614136,0.48926466703414917,0.6656577587127686,-0.4567083716392517,0.5129190683364868,0.6578258872032166,-0.38186827301979065,0.48270711302757263,0.6608250141143799,-0.37006571888923645,0.5039153695106506,0.6920454502105713,-0.4327406883239746,0.4940856397151947,0.6927249431610107,-0.4292784333229065,0.5372584462165833,0.6937134861946106,-0.2745200991630554,0.45550307631492615,0.7005435228347778,-0.27285462617874146,0.5799285769462585,0.7819339036941528,-0.2868177890777588,0.41951340436935425,0.7888844609260559,-0.2994430959224701,0.6095759868621826,0.8499069213867188,-0.32481178641319275,0.37869253754615784,0.86324143409729,-0.3285999894142151,0.6181679964065552,0.8706153631210327,-0.3386955261230469,0.36690354347229004,0.8768635988235474,-0.34158802032470703,0.6151571273803711,0.8735412359237671,-0.35599178075790405,0.3736518621444702,0.8810033202171326,-0.36216238141059875,0.611110508441925,0.8701803684234619,-0.33128517866134644,0.3787388801574707,0.8783231377601624,-0.33736124634742737,0.5152480602264404,0.775431752204895,0.0006426266045309603,0.471775621175766,0.7652252912521362,-0.0005914369830861688,0.5535327792167664,0.7813206911087036,-0.25587472319602966,0.4393724799156189,0.7763633728027344,-0.24285265803337097,0.537226140499115,0.905049204826355,-0.14976012706756592,0.4191480278968811,0.8842159509658813,-0.12794239819049835,0.5309745669364929,0.9294700622558594,-0.1432936042547226,0.42107829451560974,0.9008317589759827,-0.1195429116487503,0.545354425907135,0.9460783004760742,-0.2427448034286499,0.4027765393257141,0.9192021489143372,-0.2113768309354782
1,0.5001069903373718,0.6812230944633484,-0.39146724343299866,0.5032433271408081,0.6676983833312988,-0.3875964283943176,0.5060824751853943,0.666596531867981,-0.3877194821834564,0.5087428092956543,0.6647362112998962,-0.38778674602508545,0.4948118329048157,0.6667725443840027,-0.38708627223968506,0.4919814467430115,0.6657105684280396,-0.38703814148902893,0.4892595708370209,0.6645177006721497,-0.38709232211112976,0.5132139325141907,0.6563193798065186,-0.3294913172721863,0.48271140456199646,0.6600883603096008,-0.32374387979507446,0.5040594935417175,0.6916094422340393,-0.36596935987472534,0.4941888749599457,0.6926145553588867,-0.3643476665019989,0.5390671491622925,0.6955232620239258,-0.24294212460517883,0.455512136220932,0.7005585432052612,-0.2416544407606125,0.5802176594734192,0.7819671630859375,-0.25397878885269165,0.4195781648159027,0.7868132591247559,-0.25958770513534546,0.6099703907966614,0.8504878282546997,-0.2890644371509552,0.37870824337005615,0.8612301349639893,-0.27214953303337097,0.6197398900985718,0.8706752061843872,-0.2977427840232849,0.36792975664138794,0.876596987247467,-0.27870482206344604,0.6158176064491272,0.873745322227478,-0.31229302287101746,0.3743090331554413,0.8809332251548767,-0.2921569049358368,0.6111132502555847,0.870184600353241,-0.2941001355648041,0.3791446089744568,0.8781487345695496,-0.2774903178215027,0.5209157466888428,0.7494428753852844,0.0009302768157795072,0.4752587676048279,0.7390034198760986,-0.0009630493586882949,0.5510570406913757,0.7799392938613892,-0.21033570170402527,0.4434787631034851,0.7808799743652344,-0.19933125376701355,0.5371273756027222,0.9064316749572754,-0.08458543568849564,0.45030951499938965,0.9036996364593506,-0.08010640740394592,0.531037449836731,0.9294782280921936,-0.07572685182094574,0.45418840646743774,0.9217376112937927,-0.07062950730323792,0.5434871315956116,0.9460216164588928,-0.16220396757125854,0.44466477632522583,0.9418214559555054,-0.15370622277259827
2,0.5001752972602844,0.6789940595626831,-0.5357739329338074,0.5037108659744263,0.663924515247345,-0.5250155925750732,0.5066033601760864,0.6624093055725098,-0.5250452756881714,0.5091941952705383,0.6604225635528564,-0.52518630027771,0.49498072266578674,0.6635679006576538,-0.5256511569023132,0.4920905530452728,0.6624705195426941,-0.5256747007369995,0.4893476068973541,0.6612461805343628,-0.5256943106651306,0.5133446455001831,0.6532439589500427,-0.42934083938598633,0.48300403356552124,0.6579151153564453,-0.4305637776851654,0.5043097734451294,0.689757227897644,-0.4968937933444977,0.49434995651245117,0.6903800368309021,-0.4971785545349121,0.5390080213546753,0.6941998600959778,-0.30955901741981506,0.45473712682724,0.70210200548172,-0.3231293559074402,0.5799307823181152,0.78101646900177,-0.32575178146362305,0.41981369256973267,0.7868689894676208,-0.35526716709136963,0.6099671125411987,0.8474556803703308,-0.3937643766403198,0.37868839502334595,0.8588360548019409,-0.3967013359069824,0.6196818947792053,0.8678032159805298,-0.41289442777633667,0.3679148554801941,0.8747669458389282,-0.4149599075317383,0.6159869432449341,0.8733943700790405,-0.43175917863845825,0.3749549984931946,0.8808591961860657,-0.43316444754600525,0.6110464930534363,0.8676301836967468,-0.40219634771347046,0.37911659479141235,0.877377986907959,-0.4048045575618744,0.52070152759552,0.7397333979606628,0.0018076130654662848,0.4750898778438568,0.7390040755271912,-0.001820875913836062,0.5489364862442017,0.7802212238311768,-0.26184818148612976,0.44307956099510193,0.78352290391922,-0.25101011991500854,0.5362437963485718,0.9087162613868713,-0.10437873750925064,0.45273035764694214,0.9053866863250732,-0.09991410374641418,0.5300670862197876,0.9302405714988708,-0.09328316897153854,0.45590129494667053,0.9230918884277344,-0.08943887799978256,0.5422900319099426,0.9460036158561707,-0.19727960228919983,0.4431544244289398,0.9456563591957092,-0.15988941490650177
3,0.5003560781478882,0.6746846437454224,-0.5037219524383545,0.5042356252670288,0.6581864356994629,-0.49356207251548767,0.5069711208343506,0.6570228338241577,-0.4935905933380127,0.5094168186187744,0.6557069420814514,-0.49372825026512146,0.49531587958335876,0.6579264998435974,-0.4941338896751404,0.49224787950515747,0.6567816138267517,-0.4941530227661133,0.48948583006858826,0.6555074453353882,-0.4941648542881012,0.5138078927993774,0.6514175534248352,-0.4050312936306,0.48349666595458984,0.6526520252227783,-0.40555620193481445,0.504486083984375,0.6858240962028503,-0.467568576335907,0.49454769492149353,0.6859495043754578,-0.46784448623657227,0.5392518639564514,0.6938663125038147,-0.29353585839271545,0.45482978224754333,0.7013304829597473,-0.3055536150932312,0.5795708298683167,0.7808278203010559,-0.30751702189445496,0.4195827841758728,0.7863416075706482,-0.3332303762435913,0.6102534532546997,0.8476693034172058,-0.36247748136520386,0.37883585691452026,0.857719361782074,-0.3657335340976715,0.619756817817688,0.867769181728363,-0.37882623076438904,0.36819177865982056,0.8744922876358032,-0.3814324140548706,0.6161641478538513,0.8731864094734192,-0.3962916135787964,0.37576520442962646,0.8805416822433472,-0.3979770839214325,0.6111375093460083,0.8676801323890686,-0.36994045972824097,0.37928712368011475,0.8768078088760376,-0.37273964285850525,0.5204821825027466,0.741420328617096,0.001967252464964986,0.474884569644928,0.7391293048858643,-0.0019767479971051216,0.5467060804367065,0.7796136736869812,-0.2588098645210266,0.44298702478408813,0.7839792966842651,-0.24860544502735138,0.5358086824417114,0.908842921257019,-0.1020265594124794,0.451044499874115,0.9066374897956848,-0.10239772498607635,0.5298235416412354,0.930166482925415,-0.09112966805696487,0.45403656363487244,0.922620415687561,-0.09156252443790436,0.5414690971374512,0.9456110000610352,-0.19248618185520172,0.43907594680786133,0.9475629329681396,-0.18194767832756042
4,0.5002747774124146,0.6711219549179077,-0.4519635736942291,0.504230797290802,0.6549925208091736,-0.44297248125076294,0.506964385509491,0.653924286365509,-0.4429934620857239,0.5094122290611267,0.6527354717254639,-0.44311627745628357,0.4952028691768646,0.6544819474220276,-0.4439816474914551,0.49210065603256226,0.653455913066864,-0.4440006613731384,0.4894053041934967,0.6524362564086914,-0.4440086781978607,0.5138508081436157,0.649186909198761,-0.35952281951904297,0.4836611747741699,0.6505645513534546,-0.36323267221450806,0.5044598579406738,0.6835052371025085,-0.41763243079185486,0.49454936385154724,0.682932436466217,-0.41872382164001465,0.5392010807991028,0.6916884779930115,-0.25793299078941345,0.4547463059425354,0.7001855373382568,-0.27045533061027527,0.5787904858589172,0.7769996523857117,-0.2688836455345154,0.419274240732193,0.7850311994552612,-0.29163458943367004,0.6101586222648621,0.8477110266685486,-0.3201160132884979,0.37862494587898254,0.8573628664016724,-0.3209950923919678,0.6197261810302734,0.8673187494277954,-0.3343106210231781,0.3692742586135864,0.874165952205658,-0.3339797854423523,0.6161416172981262,0.8726261854171753,-0.351393461227417,0.37696951627731323,0.8795792460441589,-0.3489077687263489,0.6108515858650208,0.8671272993087769,-0.32724452018737793,0.379745751619339,0.8749465346336365,-0.32687264680862427,0.5186561346054077,0.7472763657569885,0.0020392299629747868,0.47423720359802246,0.741577684879303,-0.0020470605231821537,0.5460392236709595,0.7792639136314392,-0.24782037734985352,0.44269871711730957,0.7859545946121216,-0.2460426539182663,0.5351133942604065,0.9090315103530884,-0.10472621768712997,0.4544224143028259,0.9091140627861023,-0.10424832999706268,0.5294381976127625,0.9292593002319336,-0.09433803707361221,0.4578692317008972,0.9260661602020264,-0.09368657320737839,0.5415140390396118,0.9455193281173706,-0.18899333477020264,0.4445345997810364,0.9467737674713135,-0.1876055747270584
5,0.5001767873764038,0.6659403443336487,-0.45784792304039,0.5042003393173218,0.6517924666404724,-0.4510768949985504,0.5069263577461243,0.6509960889816284,-0.4511132836341858,0.509387731552124,0.6501143574714661,-0.4512304663658142,0.4951494634151459,0.6509729623794556,-0.4507112503051758,0.49193018674850464,0.6499049663543701,-0.4507198929786682,0.4892037808895111,0.6489171385765076,-0.45073825120925903,0.5138570070266724,0.6478488445281982,-0.36973732709884644,0.4836364686489105,0.6484751105308533,-0.36728328466415405,0.5044016242027283,0.6796286702156067,-0.42469486594200134,0.49432626366615295,0.6788396835327148,-0.4225122332572937,0.5391632318496704,0.6919481158256531,-0.26332002878189087,0.4543484151363373,0.7002035975456238,-0.27628451585769653,0.5788661241531372,0.7778995037078857,-0.29538431763648987,0.41839057207107544,0.785129964351654,-0.30364587903022766,0.6113699078559875,0.8493808507919312,-0.3528769016265869,0.3785941004753113,0.8571112751960754,-0.339057981967926,0.6215502023696899,0.8678687214851379,-0.37035006284713745,0.36922964453697205,0.8734443783760071,-0.35414931178092957,0.6166119575500488,0.872688353061676,-0.3872557282447815,0.3768368363380432,0.8785784244537354,-0.36840954422950745,0.6117376089096069,0.8677653074264526,-0.36031824350357056,0.38023942708969116,0.8749460577964783,-0.34487494826316833,0.5179671049118042,0.7477962970733643,0.0020314170978963375,0.47392892837524414,0.7441366314888,-0.0020413801539689302,0.5457858443260193,0.7789649963378906,-0.24510809779167175,0.44145432114601135,0.785443127155304,-0.24486450850963593,0.5348948836326599,0.9094858169555664,-0.10042393207550049,0.4529178738594055,0.9068991541862488,-0.0958326905965805,0.5294626355171204,0.9292536973953247,-0.08974890410900116,0.45600247383117676,0.923380970954895,-0.08432085067033768,0.5415471792221069,0.9451199173927307,-0.18433304131031036,0.4423128664493561,0.9465480446815491,-0.1794990450143814
6,0.4993498921394348,0.6625440120697021,-0.4245712161064148,0.503401517868042,0.6482881307601929,-0.4157031178474426,0.5060869455337524,0.6472412347793579,-0.41572707891464233,0.5084944367408752,0.6461079716682434,-0.41584116220474243,0.4943084716796875,0.6479669809341431,-0.4164772033691406,0.4911915361881256,0.647090494632721,-0.4164917469024658,0.4885326027870178,0.6462794542312622,-0.4165056645870209,0.513252854347229,0.6443944573402405,-0.33680489659309387,0.483286052942276,0.6466727256774902,-0.3393911123275757,0.503761351108551,0.6756894588470459,-0.3925544321537018,0.4935980439186096,0.6754980683326721,-0.39316314458847046,0.538936972618103,0.6918043494224548,-0.24183598160743713,0.4537878632545471,0.7000897526741028,-0.25320538878440857,0.5788713693618774,0.7778697609901428,-0.2555179297924042,0.41754570603370667,0.7850413918495178,-0.27394846081733704,0.6113319396972656,0.8499536514282227,-0.30791550874710083,0.3782421946525574,0.85724276304245,-0.30503636598587036,0.6220208406448364,0.8682894110679626,-0.3214430809020996,0.3691852390766144,0.8734747767448425,-0.31724923849105835,0.616519570350647,0.8729085326194763,-0.33885717391967773,0.37677761912345886,0.878537654876709,-0.33294740319252014,0.6117064356803894,0.8685303330421448,-0.31510069966316223,0.38023146986961365,0.8750348687171936,-0.31101828813552856,0.5179628133773804,0.7440800070762634,0.002003550296649337,0.47279706597328186,0.7433782815933228,-0.002022875240072608,0.5445137619972229,0.7783026695251465,-0.2325442135334015,0.4398881793022156,0.7851959466934204,-0.22702845931053162,0.5347048044204712,0.9094668626785278,-0.09412230551242828,0.4521758556365967,0.9058939814567566,-0.08946883678436279,0.529410719871521,0.9281070232391357,-0.08399701863527298,0.4554162621498108,0.9223416447639465,-0.07884074747562408,0.5416313409805298,0.9452537298202515,-0.17765435576438904,0.44085726141929626,0.948134183883667,-0.17376072704792023
7,0.49927592277526855,0.6586452722549438,-0.495026171207428,0.5033130645751953,0.644416093826294,-0.4821290373802185,0.5059727430343628,0.6432932615280151,-0.4821688234806061,0.5084096193313599,0.6421450972557068,-0.48231321573257446,0.4942536950111389,0.6448228359222412,-0.48342451453208923,0.4910302758216858,0.6440150141716003,-0.4834405481815338,0.4882935583591461,0.6432860493659973,-0.48345035314559937,0.5130742788314819,0.640844464302063,-0.38533276319503784,0.48311859369277954,0.6440126299858093,-0.39051857590675354,0.5036798715591431,0.6718921661376953,-0.4570927023887634,0.4934510290622711,0.6723883748054504,-0.45831260085105896,0.5386946797370911,0.6917958855628967,-0.2833009362220764,0.45363855361938477,0.6986754536628723,-0.29379671812057495,0.5788346529006958,0.778346598148346,-0.31732118129730225,0.41679707169532776,0.7847904562950134,-0.3303427994251251,0.6117815375328064,0.8513113856315613,-0.38871312141418457,0.3778492510318756,0.8573151230812073,-0.3836389183998108,0.6219099164009094,0.8687320947647095,-0.41008877754211426,0.36914247274398804,0.8733692765235901,-0.4029417634010315,0.6163409948348999,0.8732157349586487,-0.4267672896385193,0.3767217695713043,0.8784792423248291,-0.42001375555992126,0.6115967035293579,0.8687212467193604,-0.39683130383491516,0.37969547510147095,0.8750632405281067,-0.39141422510147095,0.5167950987815857,0.7531497478485107,0.001970979617908597,0.4714689254760742,0.7448222637176514,-0.001984797650948167,0.5447753667831421,0.7772814631462097,-0.2585054636001587,0.4396149218082428,0.7849138975143433,-0.26273491978645325,0.5345710515975952,0.9102365970611572,-0.09844274073839188,0.4528436064720154,0.9065005779266357,-0.09532994776964188,0.5294240713119507,0.9287130832672119,-0.08707330375909805,0.4565913677215576,0.9213780760765076,-0.08400405198335648,0.5421966314315796,0.94526606798172,-0.1874929815530777,0.44341593980789185,0.9473644495010376,-0.18192997574806213
8,0.49884265661239624,0.6545126438140869,-0.4919736385345459,0.5030299425125122,0.6385912299156189,-0.4704369604587555,0.5055947303771973,0.6377947330474854,-0.47047168016433716,0.5080126523971558,0.6370006203651428,-0.4706171154975891,0.4938068985939026,0.638953447341919,-0.47254785895347595,0.49051713943481445,0.6386017799377441,-0.472567081451416,0.4878128468990326,0.6382571458816528,-0.47256040573120117,0.5128601789474487,0.6370857954025269,-0.371674507856369,0.48290276527404785,0.6396863460540771,-0.37542101740837097,0.5031663179397583,0.6669561862945557,-0.4525252878665924,0.4928734302520752,0.6679597496986389,-0.45734524726867676,0.5383898019790649,0.6918154954910278,-0.2770937383174896,0.4535382390022278,0.6974102258682251,-0.28755417466163635,0.5782811641693115,0.7782117128372192,-0.30356481671333313,0.4168972373008728,0.7839338779449463,-0.3208718001842499,0.6117509007453918,0.8512886762619019,-0.3618353307247162,0.37783387303352356,0.8567200303077698,-0.3691555857658386,0.6222673654556274,0.8686471581459045,-0.37947171926498413,0.36911121010780334,0.8726302981376648,-0.38279834389686584,0.6170602440834045,0.873136579990387,-0.39652106165885925,0.37702152132987976,0.8782456517219543,-0.3994618058204651,0.6123855113983154,0.8687376379966736,-0.369335800409317,0.3797115385532379,0.8747711181640625,-0.37609949707984924,0.5162926316261292,0.7536263465881348,0.0019138269126415253,0.47074657678604126,0.7454378008842468,-0.0019345448818057775,0.5440292358398438,0.7773953676223755,-0.2570379376411438,0.4390934109687805,0.7850809097290039,-0.2527666687965393,0.5343136191368103,0.910193145275116,-0.09295447170734406,0.45344266295433044,0.9076027870178223,-0.08649220317602158,0.5291938185691833,0.9283808469772339,-0.08123447000980377,0.4576299786567688,0.92219477891922,-0.07433118671178818,0.5419896245002747,0.9441408514976501,-0.17845644056797028,0.44626179337501526,0.9473680853843689,-0.17233791947364807
9,0.49854597449302673,0.650562584400177,-0.48028168082237244,0.5025696158409119,0.6349877119064331,-0.4698101878166199,0.5050541162490845,0.6343430876731873,-0.46985045075416565,0.5074441432952881,0.6336068511009216,-0.4700005054473877,0.4932607114315033,0.6350018382072449,-0.470705509185791,0.48996394872665405,0.6347503066062927,-0.4707016050815582,0.48730021715164185,0.6346149444580078,-0.47071248292922974,0.5121939778327942,0.6343093514442444,-0.3661012351512909,0.4826802611351013,0.6369547247886658,-0.3681996464729309,0.502804160118103,0.6631203293800354,-0.44480642676353455,0.4925924241542816,0.6640205383300781,-0.4467182755470276,0.5380450487136841,0.6923899054527283,-0.27345341444015503,0.45336174964904785,0.6966660022735596,-0.2827143371105194,0.5782890915870667,0.7788249254226685,-0.301580548286438,0.41650882363319397,0.782570481300354,-0.3150874972343445,0.6117905974388123,0.8516652584075928,-0.36715763807296753,0.37747395038604736,0.8566651940345764,-0.3583120107650757,0.6226656436920166,0.8688149452209473,-0.3870559334754944,0.36867982149124146,0.8722848892211914,-0.3747707009315491,0.617076575756073,0.8732178807258606,-0.40382519364356995,0.3769063651561737,0.8782225847244263,-0.39213818311691284,0.6129435300827026,0.8691197633743286,-0.37501421570777893,0.37908148765563965,0.874739408493042,-0.36591872572898865,0.5160658359527588,0.7566941976547241,0.0018042695010080934,0.47037944197654724,0.7480306029319763,-0.001834394410252571,0.5434492826461792,0.7767175436019897,-0.2614397406578064,0.4390657842159271,0.7846401929855347,-0.2513866424560547,0.5341105461120605,0.9101786017417908,-0.09023355692625046,0.4536669850349426,0.9072027206420898,-0.08280128240585327,0.52897709608078,0.9281351566314697,-0.0770949274301529,0.4577180743217468,0.9219323992729187,-0.0695282369852066,0.5416686534881592,0.9437915086746216,-0.17551138997077942,0.4458824694156647,0.9478421807289124,-0.16962358355522156
